C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2016-11-15T00:00:00.000Z,-1,1,0.5381658978330396,0.08583299993042398,0.5339967012405396,0.4700544476509094,0.6194739937782288,2.017291066282422
2016-12-05T00:00:00.000Z,-0.06481481343507767,0.7669291496276855,0.40802010518608767,0.08676413869646853,0.4155597686767578,0.3034934401512146,0.5120405554771423,1.6330451488952922
2016-12-12T00:00:00.000Z,0.3590655028820038,1,0.6723379050541098,0.18638244971797083,0.6139860153198242,0.4780500829219818,1,0.6724303554274741
2016-12-22T00:00:00.000Z,-1,1,0.6421082747825834,0.1734237262800809,0.5965051651000977,0.4747418463230133,0.9585492014884949,0.9606147934678193
2017-01-01T00:00:00.000Z,-1,1,0.6575445928213283,0.2320156225197923,0.6158663630485535,0.46707576513290405,0.9829059839248657,2.4015369836695504
2017-01-04T00:00:00.000Z,-0.014143530279397964,0.707470178604126,0.36791602947447755,0.13336757038345534,0.40770789980888367,0.13247361779212952,0.506950855255127,9.317963496637843
2017-01-11T00:00:00.000Z,-1,1,0.5026115840166718,0.12473129458283465,0.5136476159095764,0.3668341636657715,0.6248477697372437,6.34005763688762
2017-02-20T00:00:00.000Z,-1,1,0.4838777276740208,0.09343553144348152,0.4829612076282501,0.40053436160087585,0.5695067048072815,4.322766570605186
2017-03-12T00:00:00.000Z,0.16758140921592712,0.7916960120201111,0.4477339890802511,0.07041556049194006,0.45151954889297485,0.3672022819519043,0.5228486657142639,2.4015369836695495
2017-03-25T00:00:00.000Z,0.26034483313560486,0.7279521822929382,0.4559296517275939,0.052992493245290546,0.4573502838611603,0.3937038481235504,0.5129811763763428,3.6503362151777146
2017-04-01T00:00:00.000Z,0.27450069785118103,0.7080091238021851,0.47030115863317257,0.05752683052301562,0.46617335081100464,0.4054901897907257,0.5500927567481995,1.248799231508166
2017-04-21T00:00:00.000Z,0.3644067943096161,0.9404922723770142,0.7439969300536673,0.10723982276802825,0.7536977529525757,0.6025336384773254,0.8800203204154968,0
2017-05-21T00:00:00.000Z,0.42393380403518677,0.9667332172393799,0.9047896079897997,0.051862405445700754,0.9196272492408752,0.8676086068153381,0.9367712736129761,0
2017-06-10T00:00:00.000Z,0.1393258422613144,1,0.9094533524498362,0.0672387446534926,0.9245283007621765,0.8624826669692993,0.9433362483978271,0
2017-06-20T00:00:00.000Z,0.3620512783527374,0.9539982676506042,0.8937069452175367,0.04777288066958115,0.9073797464370728,0.8596314191818237,0.9207351803779602,0
2017-07-05T00:00:00.000Z,0.09768758714199066,0.9320009350776672,0.7948732721645249,0.14412117045364517,0.8576719760894775,0.6016016006469727,0.8914901614189148,3.7463976945244974
2017-07-08T00:00:00.000Z,0.4204947054386139,0.9637067317962646,0.9081665102846911,0.04020233571753506,0.9179720878601074,0.8816479444503784,0.9305513501167297,0
2017-07-10T00:00:00.000Z,0.08449951559305191,0.9010873436927795,0.5179853941332712,0.13757673428390707,0.49982473254203796,0.36813536286354065,0.7239225506782532,7.973102785782891
2017-07-13T00:00:00.000Z,0.11562144011259079,0.9379737973213196,0.7655594931283786,0.1702584970473044,0.8403597474098206,0.4848966598510742,0.8807082772254944,5.95581171950048
2017-07-18T00:00:00.000Z,0.3626621663570404,0.9694868326187134,0.907451869231022,0.04259695494507913,0.9177718758583069,0.8800497055053711,0.9303135871887207,0
2017-07-20T00:00:00.000Z,0.2790583670139313,0.9322564005851746,0.8655043383210357,0.0475925392897541,0.8781306743621826,0.8296376466751099,0.8958954215049744,0
2017-07-23T00:00:00.000Z,0.3361344635486603,0.9518518447875977,0.8828221057952308,0.04833805536138002,0.895995557308197,0.8449666500091553,0.9124218225479126,0
2017-07-25T00:00:00.000Z,0.37951549887657166,0.978318452835083,0.9018603117562165,0.05343638423960832,0.9175365567207336,0.855576753616333,0.9314045906066895,0
2017-07-28T00:00:00.000Z,0.36626917123794556,0.9480083584785461,0.8910764782160779,0.03919647366000913,0.9008947014808655,0.8628333806991577,0.9138272404670715,0
2017-08-02T00:00:00.000Z,0.3652007579803467,0.9666555523872375,0.8857325414816535,0.04179498702964455,0.8961212635040283,0.8594502806663513,0.9110966920852661,0
2017-08-04T00:00:00.000Z,0.31079718470573425,0.9465749859809875,0.8762945089915058,0.04717731115100165,0.8891382217407227,0.836854100227356,0.9069867134094238,0
2017-08-09T00:00:00.000Z,0.3635416626930237,0.9270458221435547,0.8561388216948528,0.04222521005805487,0.8665637969970703,0.8207117915153503,0.886851966381073,0
2017-08-17T00:00:00.000Z,0.3500266373157501,0.9435318112373352,0.893164258095991,0.037345855634483845,0.9018073678016663,0.8694437146186829,0.9160354733467102,0
2017-08-22T00:00:00.000Z,0.46194225549697876,0.9310618042945862,0.884261569475234,0.03678289756416879,0.8935052752494812,0.8583706021308899,0.9080127477645874,0
2017-08-24T00:00:00.000Z,0.35929346084594727,0.9253164529800415,0.866079553174469,0.03966920043322416,0.8765231370925903,0.830152153968811,0.8945679664611816,0
2017-08-27T00:00:00.000Z,0.3597055971622467,0.9107622504234314,0.8643851060631418,0.03807920840077565,0.8734092712402344,0.8337384462356567,0.8914129734039307,0
2017-08-29T00:00:00.000Z,0.31091511249542236,0.9426229596138,0.872956963053813,0.064107032399622,0.8918553590774536,0.8191869854927063,0.9116321206092834,0.3842459173871278
2017-10-08T00:00:00.000Z,0.3885855972766876,0.9106776118278503,0.6362603630559248,0.10183444982958144,0.626204252243042,0.512758195400238,0.782654881477356,1.6330451488952906
2017-10-13T00:00:00.000Z,0.3684210479259491,0.8484085202217102,0.6846965583440319,0.06540105667827885,0.6892692446708679,0.5933297276496887,0.7687527537345886,0
2017-10-16T00:00:00.000Z,0.4528207778930664,1,0.7137634796059052,0.090365343441898,0.7080260515213013,0.60313481092453,0.8131176829338074,0.2881844380403457
2017-10-18T00:00:00.000Z,0.392423152923584,1,0.6204425498742994,0.08250286498404784,0.6180904507637024,0.5184770226478577,0.7321241497993469,6.628242074927962
2017-10-31T00:00:00.000Z,0.42626261711120605,1,0.7045234001749856,0.12221149382674933,0.677501916885376,0.5760965347290039,0.8970509171485901,0.5763688760806912
2017-11-17T00:00:00.000Z,0.18918919563293457,1,0.5560235600202128,0.13262813918600325,0.5491183996200562,0.3997965455055237,0.715068519115448,6.147934678194049
2017-11-20T00:00:00.000Z,0.37850114703178406,1,0.6985824345331815,0.1782632122159676,0.6376753449440002,0.5129650235176086,1,2.8818443804034573
2017-11-27T00:00:00.000Z,-1,1,0.6789278815508586,0.18765921085182707,0.6169977784156799,0.49766626954078674,0.9958333373069763,0.672430355427474
2017-12-20T00:00:00.000Z,-1,1,0.6082510457299174,0.2109878914212903,0.5621521472930908,0.4265378713607788,0.9868708848953247,5.283381364073005
2017-12-25T00:00:00.000Z,-0.4375,1,0.48326227310812336,0.14460705071045468,0.5070621371269226,0.3067331612110138,0.6198019981384277,5.859750240153694
2018-01-21T00:00:00.000Z,-1,1,0.6141135353722216,0.22926874441502085,0.5839999914169312,0.45045796036720276,0.9604482650756836,2.401536983669551
2018-01-24T00:00:00.000Z,-0.007559721823781729,1,0.5269944748823226,0.09347766534169566,0.5217025876045227,0.43083900213241577,0.636568009853363,1.9212295869356382
2018-01-29T00:00:00.000Z,-1,1,0.6218296748716483,0.1839026073350557,0.5796954035758972,0.4462975263595581,0.9915966391563416,0.9606147934678199
2018-04-06T00:00:00.000Z,0.26437699794769287,0.7384615540504456,0.46478891753440427,0.05795820581338369,0.4639075994491577,0.3994678854942322,0.5291438698768616,0.6724303554274738
2018-04-14T00:00:00.000Z,0.27974504232406616,0.6507353186607361,0.4418890259794952,0.040309923842413234,0.4431731402873993,0.39747029542922974,0.4841160178184509,1.4409221902017317
2018-04-19T00:00:00.000Z,0.2705882489681244,0.8632596731185913,0.5902019747166987,0.09423102333759734,0.5871530771255493,0.4689156711101532,0.7247806787490845,0
2018-04-21T00:00:00.000Z,0.3382624685764313,0.9062394499778748,0.6944134687999479,0.09770457386246925,0.715226948261261,0.551643967628479,0.8071479797363281,0
2018-04-29T00:00:00.000Z,0.4289308190345764,0.9193986058235168,0.8487630066221202,0.047156281150818005,0.8602349758148193,0.8006756901741028,0.8903418779373169,0
2018-05-06T00:00:00.000Z,0.39126166701316833,0.929305374622345,0.8675634980373493,0.04310927499379122,0.8779472708702087,0.8267716765403748,0.9023157954216003,0
2018-05-09T00:00:00.000Z,0.03192729130387306,0.9597758054733276,0.8200958358494282,0.1616679830427202,0.8708102107048035,0.738282322883606,0.8937807679176331,4.418828049951967
2018-05-26T00:00:00.000Z,0.3245469629764557,0.9383084774017334,0.8760477937435898,0.06789570328590695,0.8989844918251038,0.8117936253547668,0.9147709012031555,0.09606147934678198
2018-06-15T00:00:00.000Z,0.4698713719844818,0.9521477222442627,0.8991960425370026,0.03799555756477145,0.9099201560020447,0.8718911409378052,0.9237844944000244,0
2018-06-18T00:00:00.000Z,0.20130890607833862,1,0.8570353139288477,0.12271425124398022,0.9015322923660278,0.7664951086044312,0.9175084233283997,2.4975984630163297
2018-06-20T00:00:00.000Z,0.18828748166561127,0.9743589758872986,0.8584210877516988,0.10447979761506004,0.8924627900123596,0.8023197054862976,0.9105238914489746,1.056676272814602
2018-06-30T00:00:00.000Z,0.4682765007019043,0.9334672689437866,0.8804639476520526,0.03397086379448907,0.8901506662368774,0.8496595025062561,0.9033628106117249,0
2018-07-05T00:00:00.000Z,0.41292640566825867,0.9446486234664917,0.8900595589341391,0.03773297518836603,0.9000717401504517,0.8587824106216431,0.9142811298370361,0
2018-07-18T00:00:00.000Z,0.133733868598938,0.9643069505691528,0.8487004755667835,0.12028152636645215,0.8901983499526978,0.754321277141571,0.9069117903709412,1.6330451488952926
2018-07-25T00:00:00.000Z,0.4880576729774475,0.9342620968818665,0.8854518420529061,0.041546695138076274,0.8966101408004761,0.8571428656578064,0.91060471534729,0
2018-07-28T00:00:00.000Z,0.47848761081695557,0.9092615842819214,0.8654474147115045,0.031456404407857776,0.8732664585113525,0.8394669890403748,0.8883897066116333,0
2018-08-04T00:00:00.000Z,-0.08465541154146194,0.9134792685508728,0.8046084032156915,0.15878802120457977,0.859695315361023,0.6839449405670166,0.8851813673973083,4.995196926032659
2018-08-07T00:00:00.000Z,0.4692368507385254,0.8999999761581421,0.853132636729166,0.032542413268456,0.861025869846344,0.8216899633407593,0.8790301084518433,0
2018-08-09T00:00:00.000Z,0.46483340859413147,0.9456125497817993,0.8835576597196797,0.03646003847994978,0.8929336071014404,0.8514899611473083,0.908598005771637,0
2018-08-12T00:00:00.000Z,0.017929909750819206,0.9510939717292786,0.8043795187369807,0.18767777017800605,0.8719656467437744,0.663530707359314,0.897771954536438,4.995196926032658
2018-08-14T00:00:00.000Z,0.12818479537963867,1,0.7729537785196396,0.17304850430671492,0.8263534307479858,0.5219705104827881,0.9417135119438171,6.243996157540825
2018-08-17T00:00:00.000Z,0.4343065619468689,0.9130648374557495,0.8659975358949724,0.035963053471411446,0.8745583295822144,0.8326129913330078,0.8932785987854004,0
2018-08-19T00:00:00.000Z,0.43302181363105774,0.9049227833747864,0.8534466802043248,0.03518822527510866,0.8623999953269958,0.8193107843399048,0.8819146156311035,0
2018-08-22T00:00:00.000Z,0.08314637094736099,0.9512194991111755,0.7731849196493116,0.1398533103878805,0.8087745904922485,0.6601036190986633,0.877435564994812,3.74639769452449
2018-08-24T00:00:00.000Z,-0.05874381586909294,0.85643070936203,0.7205920203745019,0.14102357739214819,0.7689902782440186,0.5439051389694214,0.8250230550765991,6.628242074927977
2018-08-27T00:00:00.000Z,0.47974684834480286,0.983428955078125,0.9077608061741458,0.031041023774952835,0.9154323935508728,0.8829113841056824,0.9272857904434204,0
2018-08-29T00:00:00.000Z,0.3777526915073395,0.9306282997131348,0.8767399910146745,0.035928748902634346,0.8851174712181091,0.8438177704811096,0.9038609266281128,0
2018-09-06T00:00:00.000Z,0.4447949528694153,0.8852149248123169,0.8237595200309599,0.04261656033529895,0.8345221281051636,0.774132490158081,0.8631772398948669,0
2018-09-08T00:00:00.000Z,0.23503068089485168,0.9309324026107788,0.8615678676782491,0.05677837562241058,0.8745341897010803,0.8241347074508667,0.8967136144638062,0.0960614793467821
2018-09-11T00:00:00.000Z,0.4115044176578522,0.9246158599853516,0.8799317447928479,0.03223812392046045,0.8864530920982361,0.8532974720001221,0.9044516682624817,0
2018-09-16T00:00:00.000Z,0.4786931872367859,0.9208049178123474,0.8716938718366132,0.03294176007731611,0.878574550151825,0.8424599766731262,0.898581326007843,0
2018-09-18T00:00:00.000Z,0.14556914567947388,0.9752538204193115,0.8425903175881455,0.07551414268913552,0.8626988530158997,0.7898254990577698,0.889914333820343,0.6724303554274741
2018-09-21T00:00:00.000Z,0.48767605423927307,0.9201596975326538,0.8740001764295197,0.03152184202493829,0.879807710647583,0.8439450860023499,0.9018843173980713,0
2018-09-26T00:00:00.000Z,0.48286139965057373,1,0.9064960563331701,0.03219765544121888,0.9113646149635315,0.8791643381118774,0.9306358098983765,0
2018-09-28T00:00:00.000Z,0.4938271641731262,1,0.9043823655812819,0.03566371340830305,0.9100862145423889,0.8745928406715393,0.9308550357818604,0
2018-10-11T00:00:00.000Z,0.4673539400100708,0.8784893155097961,0.7822520333225037,0.052247038713769706,0.7912458181381226,0.7174796462059021,0.8400224447250366,0
2018-10-13T00:00:00.000Z,0.4125242233276367,0.8960923552513123,0.776436904694,0.05826497804481595,0.7873831987380981,0.707196056842804,0.8383017182350159,0
2018-10-18T00:00:00.000Z,0.2371264398097992,0.8601398468017578,0.6609271842052341,0.11239759358672372,0.6735293865203857,0.516119658946991,0.7955836057662964,1.0566762728146015
2018-10-23T00:00:00.000Z,0.4011363685131073,0.8634064197540283,0.7369093649611804,0.0664483803806808,0.7486826181411743,0.6462503671646118,0.8135667443275452,0
2018-11-17T00:00:00.000Z,-0.4038461446762085,0.8888888955116272,0.5342525908335206,0.07677293689165023,0.5356371402740479,0.4678243100643158,0.6149601340293884,0.576368876080692
2018-12-27T00:00:00.000Z,-1,1,0.6309870853078836,0.1840258463782081,0.5802675485610962,0.4683544337749481,0.9528985619544983,0.8645533141210385
2018-12-30T00:00:00.000Z,0.3707317113876343,1,0.6707212304700041,0.17976828255931257,0.6098545789718628,0.4834362864494324,0.9923224449157715,2.1133525456292013
2019-01-01T00:00:00.000Z,-0.1111111119389534,0.758545458316803,0.4417291423457957,0.08289159653600973,0.4523264765739441,0.3445732295513153,0.52244633436203,2.0172910662824224
2019-01-06T00:00:00.000Z,0.14092563092708588,1,0.6390684578169767,0.18253819707556088,0.6077669858932495,0.43256744742393494,0.9365079402923584,1.056676272814602
2019-01-11T00:00:00.000Z,-1,1,0.5221137757447186,0.1257147413265582,0.5286439657211304,0.4464285671710968,0.6114790439605713,1.4409221902017266
2019-01-14T00:00:00.000Z,-1,1,0.5885721040541486,0.12995644081045163,0.5673018097877502,0.4636678099632263,0.7583697438240051,1.536983669548512
